tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab
9.791793326,5.199701282,6.438444981,3.120957729,3.179202795,-0.790532405,-0.709470461,-1.679199929,0.957033466,0.09285972,0.895112657,0.774020982,0.054746582
1.97232759,8.47868479,0.700198182,9.021253567,4.865921881,-1.048737648,-1.970584555,-1.846599678,0.479719817,0.894304708,0.905539103,0.970730374,0.01798574
4.519544409,5.542852067,4.386537846,3.408250099,2.555289037,-1.107377519,-0.773957962,-0.673953556,0.717849067,0.913344032,0.545825341,0.336286206,0.071641158
3.709540974,3.172825441,7.467707477,0.910834252,3.883635377,-1.177869592,-0.875092005,-1.83067378,0.118229929,0.671495859,0.211315782,0.646221633,-0.051075673
9.979746119,4.45772526,7.175592176,2.92133475,3.013723443,-0.655879726,-1.528084427,-0.82975929,0.698056873,0.652474505,0.138673649,0.778613577,0.015185162
2.848253697,7.552159661,8.81261896,2.686360962,4.611224735,-1.136995726,-1.722578528,-1.751650481,0.42602139,0.442974848,0.270461036,0.412515297,-0.017593574
4.380737774,2.203752204,6.96278508,4.658718664,2.924510608,-0.758870935,-0.604739752,-1.56089992,0.495711559,0.7693762,0.072917397,0.323797215,-0.020457149
9.200119346,6.710451536,8.366581843,4.979226236,4.198900407,-1.774175861,-0.511438333,-1.913286213,0.791151999,0.997704677,0.578371885,0.062467435,0.072419028
3.998275539,7.920936103,3.107965428,9.347696786,4.635782376,-1.512949264,-1.866411983,-1.256421129,0.229723041,0.301591777,0.646446848,0.756508069,0.019819792
1.529731052,7.409915973,9.012084905,9.008486033,4.455933354,-0.770956865,-1.926907867,-1.758068622,0.424344691,0.930784636,0.842836027,0.975304137,0.077238665
2.586464256,1.344599779,5.008194617,7.993408849,3.623071577,-1.18853159,-1.702829203,-0.731710783,0.557568837,0.955044725,0.094146978,0.154283973,-0.036565778
7.805039889,1.686240222,5.799805876,7.15114474,4.616735625,-1.616086948,-1.014118078,-1.9865306,0.406084766,0.443365521,0.64813179,0.696952926,0.039717562
5.591436091,2.228569673,9.077713919,2.432084803,4.820076441,-1.798921815,-1.327000036,-1.694154591,0.194982224,0.771196865,0.238159793,0.119790504,-0.015881619
3.849090639,3.547448521,4.284320712,6.146374854,4.010790323,-1.301598473,-1.170146053,-1.539045797,0.652924661,0.585683434,0.117194388,0.895696607,0.049499298
4.805144223,7.637335019,8.274208841,5.699333144,2.931728138,-0.682721377,-0.559503245,-1.689503516,0.572092265,0.403185475,0.534214194,0.335307591,0.041008719
3.537920174,6.123880118,4.391420457,6.839605018,3.512869572,-1.33304468,-1.217675549,-0.962149342,0.425886112,0.235391471,0.988112113,0.404549018,0.039845613
4.253409308,3.565715927,4.114481463,3.74279631,5.322859681,-1.634640251,-1.91761153,-1.7706079,0.356987412,0.499529091,0.962065144,0.961324603,0.082785862
7.547992299,4.402532037,4.92841825,6.081085462,3.840975066,-0.964887228,-1.46955862,-1.406529218,0.086598474,0.3505778,0.689589022,0.115343811,-0.012317738
6.55503177,3.756991336,1.874787692,6.511791239,4.380847116,-1.65001939,-1.308756841,-1.422070885,0.802831292,0.582485979,0.843548448,0.234673567,0.025566787
1.686382312,8.990399889,5.271668827,3.650341157,5.388754384,-1.96902557,-1.857185189,-1.562543625,0.966451703,0.859122064,0.263463179,0.670649901,0.002995187
1.563713829,2.302411269,3.508506965,5.957936345,3.273656128,-1.004907757,-0.815356809,-1.453391562,0.070724843,0.210930846,0.795936834,0.96812007,0.026763881
3.888668992,8.583148083,9.568870866,9.666391019,4.662349021,-0.899753655,-1.92169802,-1.840897346,0.294330111,0.316703581,0.296868214,0.320451992,0.007553258
0.782970541,8.206332957,5.310183513,5.840866582,5.153584149,-1.665756148,-1.677919146,-1.809908855,0.240177192,0.471511827,0.224424072,0.867293128,0.020490475
0.702959217,7.784788923,7.139125254,8.385802771,4.937994002,-1.517251997,-1.561983577,-1.858758429,0.760457376,0.837540526,0.411492353,0.302467491,0.012618698
0.715575829,0.783102646,1.656345527,7.111142592,3.088315039,-0.596295548,-1.516582523,-0.975436968,0.354666311,0.479520678,0.971629677,0.403719413,-0.042721164
5.494340964,8.654810846,8.780505339,6.582952551,2.644267188,-1.395152354,-0.681494166,-0.567620667,0.771796095,0.916814588,0.979729126,0.796992199,0.102822967
2.489908655,2.861690028,1.578280408,6.32968683,2.4691749,-0.60309829,-1.006129357,-0.859947253,0.189615674,0.486727695,0.575467627,0.216271317,-0.049222714
4.558889276,6.874334842,2.114618816,2.794517948,3.577402724,-1.148261022,-0.76843087,-1.660710833,0.15677957,0.333124615,0.149913613,0.614357744,-0.03220212
4.071833236,7.228705431,2.288391069,2.907295879,2.701504131,-0.892820984,-0.869957497,-0.93872565,0.621602725,0.234520356,0.715531724,0.462482302,-0.003989141
5.302037931,6.404344684,4.829712768,7.508894175,3.613514711,-1.478880694,-0.827352758,-1.307281259,0.178940144,0.499091409,0.353757143,0.267238146,0.00640277
9.441534373,9.514570656,2.572636979,7.358522625,3.053779244,-0.516170882,-0.654416125,-1.883192236,0.904335241,0.339416951,0.978838112,0.721121181,0.052594066
3.686653812,8.870393215,2.297091231,6.240239721,5.269874442,-1.965975958,-1.866747739,-1.437150745,0.919615746,0.554083414,0.755401168,0.795071848,0.051572826
8.194308833,4.547095168,8.646818936,9.207022431,3.632824251,-1.260518005,-0.997192513,-1.375113732,0.446253469,0.517171732,0.765175753,0.88881675,0.073808238
9.06324817,5.668452475,3.618040927,2.230058124,4.579282744,-1.967640561,-1.443595174,-1.16804701,0.531829612,0.543283632,0.081411827,0.219309473,-0.003036738
6.800873093,4.220382453,1.265523391,6.847832108,3.187287912,-1.564045545,-1.071986528,-0.551255839,0.215962652,0.927471372,0.294129967,0.718341781,0.031623307
3.373685439,6.505686963,4.913937845,5.115076466,4.044150423,-1.164240433,-0.963279776,-1.916630214,0.153539666,0.967361941,0.815391527,0.315554506,0.061211332
5.163414661,0.908251956,5.36651259,9.032484762,3.80777951,-0.629371961,-1.324677942,-1.853729607,0.615637925,0.326489374,0.91705308,0.621319267,0.043281402
2.743354744,2.678817872,4.015722626,4.862075778,3.877061837,-0.944688858,-1.152944937,-1.779428042,0.579915305,0.274613991,0.953713401,0.130053888,0.011441488
2.783610703,0.801443749,5.48188916,6.560741587,4.138920066,-0.978049096,-1.181896565,-1.978974404,0.585263113,0.782471629,0.336878513,0.171222169,-0.051970652
8.363860202,5.784909799,8.335969791,3.892408541,4.84317397,-1.750951073,-1.763339984,-1.328882912,0.273766327,0.72805358,0.642625195,0.826267147,0.059952213
6.18600091,4.336663878,0.840434481,3.725067389,3.102523563,-1.284656704,-0.535545877,-1.282320981,0.285837761,0.38451079,0.519112753,0.172997334,-0.039074246
1.994401622,3.467407658,5.691770903,1.674242115,4.485980162,-1.897993663,-1.104547497,-1.483439002,0.296389832,0.715734979,0.155575403,0.183378306,-0.051293566
5.846142735,5.693647888,0.600565584,5.191684965,3.656525377,-1.174428364,-1.224744783,-1.25735223,0.538442449,0.074235835,0.844877926,0.940911136,0.002391499
2.680140444,9.312302612,8.919615594,5.399236934,3.866207028,-1.914543456,-0.579847126,-1.371816446,0.72580313,0.981729885,0.504248137,0.843815473,0.062850317
1.123530997,4.517112991,9.470682491,6.569150382,3.658898711,-1.114720563,-1.227246903,-1.316931245,0.144656305,0.894081823,0.119993414,0.395991665,-0.001943742
3.757821024,3.892838472,5.392426663,6.768928362,4.040298699,-1.752111819,-1.715632341,-0.57255454,0.961528975,0.941990086,0.861400764,0.732529145,0.106451446
5.546304382,2.341563632,8.468428146,7.985270003,3.953685616,-0.779233268,-1.235777115,-1.938675233,0.906990657,0.985162783,0.673827359,0.401290351,0.054243595
5.523211148,9.047967484,8.59067431,6.265607783,3.188715536,-1.46548711,-1.003276267,-0.719952158,0.823321657,0.170941377,0.946280173,0.173829149,0.056248096
1.282480918,3.289692258,1.880289924,5.673691076,5.336999277,-1.96163826,-1.662476574,-1.712884444,0.353527933,0.728912764,0.199029703,0.287619143,-0.03170138
4.415741695,8.374495091,9.728498022,5.624170848,3.563056183,-1.359172302,-1.52133073,-0.68255315,0.113728882,0.482485998,0.709616417,0.884417465,0.055651074
6.93194516,2.432756737,8.719468968,6.623881257,4.503907362,-1.323008634,-1.287506451,-1.893392277,0.077234046,0.320062061,0.332532079,0.612461963,-0.002433325
2.000221613,3.847844014,4.389706671,6.594467373,1.680221235,-0.520651314,-0.524563225,-0.635006696,0.848874626,0.774551552,0.722060305,0.059667041,0.031632182
4.8749663,1.758929856,1.261863235,4.446898635,2.305377696,-1.204291765,-0.539990901,-0.561095031,0.166710658,0.85244247,0.488448317,0.348282872,-0.040252251
8.027327564,9.653874859,9.209724571,7.849221445,3.952986324,-1.925342428,-0.605009171,-1.422634725,0.607919519,0.56135205,0.753161689,0.926880258,0.087407581
0.856462475,8.219547946,8.785407113,6.256707283,4.638629576,-1.857396597,-1.837304387,-0.943928593,0.527512528,0.365112294,0.990269012,0.824852469,0.048266089
5.747487463,4.787298288,6.931500918,2.650233861,4.803498234,-1.429709673,-1.484200139,-1.889588422,0.326667065,0.259238184,0.113216316,0.995170984,-0.010265029
9.882385709,4.897325084,9.985644477,0.976994561,4.774047482,-1.342705683,-1.878938144,-1.552403654,0.479435811,0.725861106,0.091542289,0.370579004,-0.013771796
5.771052431,6.054475087,2.415158209,5.749106455,3.093255631,-0.56419207,-1.382946648,-1.146116913,0.510642602,0.083311902,0.895136363,0.05695876,-0.015183787
3.385456537,9.484262212,9.624254281,1.310646777,3.469021945,-1.7808301,-0.736704764,-0.951487081,0.98761952,0.814956946,0.959774563,0.802410221,0.031769401
5.814402205,3.077079797,6.617044828,3.18097516,4.4855221,-0.739595722,-1.757029228,-1.988897151,0.5970817,0.476929285,0.581495151,0.088488576,0.020878592
4.907481991,9.463084376,1.570040494,9.784516829,4.295192218,-1.710851184,-1.782517027,-0.801824006,0.116607005,0.432556201,0.751808916,0.377300196,-0.02153445
8.665732948,2.72836655,4.381574495,2.086757922,4.266799638,-1.488264516,-1.585383959,-1.193151163,0.9842869,0.518207111,0.881397336,0.387581269,0.034671493
2.879168856,6.417149126,6.441964575,5.042158389,4.09011448,-1.323257368,-1.752920954,-1.013936158,0.953759537,0.234922514,0.666414244,0.896822549,0.067158855
1.241343142,9.899222627,2.744487861,8.036150994,3.440803233,-0.68090089,-1.323405963,-1.436496379,0.522105705,0.457257934,0.84923339,0.232051765,-0.028504161
8.088166252,9.279205768,7.673026392,6.971058127,3.736251175,-0.776649959,-1.955590978,-1.004010238,0.858060196,0.32552045,0.244042926,0.243723026,0.043678063
4.114348905,0.535155897,5.945791135,1.11149493,4.765681205,-1.927221781,-1.854573861,-0.983885563,0.967571581,0.670605014,0.511836644,0.510802315,-0.015164268
6.905980449,1.774152613,3.054029182,4.317866806,3.705814655,-1.812902208,-1.318315772,-0.574596675,0.892577097,0.053666945,0.148520838,0.126518645,-0.006913983
4.166488526,6.844555434,7.717523321,9.765519472,3.505319452,-1.507004183,-0.653011884,-1.345303386,0.69870308,0.50403928,0.739624062,0.739704101,0.069958407
4.687876944,0.889545713,1.119381547,7.029438136,4.287666008,-1.993082947,-1.791723058,-0.502860003,0.513578465,0.48910372,0.214555405,0.444101614,-0.025399288
2.371579585,3.825644615,2.18731248,3.397497054,3.61424988,-0.715769866,-0.99191912,-1.906560894,0.588357731,0.651466993,0.27465646,0.303000159,-0.014622389
3.128855108,9.322185926,4.422870379,9.530019048,4.785056397,-1.525189753,-1.792387401,-1.467479244,0.902982926,0.425696533,0.237144703,0.114962088,-0.016593749
0.667187605,4.086772959,4.003514734,0.809587924,3.634717875,-1.110363652,-1.201321805,-1.323032418,0.880760676,0.698682883,0.673910069,0.805647561,-0.023891333
9.589274166,2.731437307,4.089286532,4.699488674,4.877254788,-1.44771083,-1.573318075,-1.856225884,0.771501468,0.497891053,0.620446145,0.77601853,0.039181153
5.548228125,5.372824025,0.71233983,5.491031066,2.855287978,-0.731327581,-1.355658292,-0.768302105,0.51507621,0.164721163,0.091385909,0.387096879,-0.020617476
1.897168584,6.757477769,7.393393631,5.774113091,2.294930008,-0.770769297,-0.981430981,-0.54272973,0.76160422,0.765824237,0.513619051,0.211224507,0.026828577
2.80968278,9.760506212,9.932838998,6.987193025,3.977464701,-1.310629352,-1.419183898,-1.247651451,0.597504218,0.344012116,0.808320632,0.645644817,0.046041786
7.393730018,3.813614289,2.865554819,7.529894436,4.19046291,-1.996050804,-0.786771284,-1.407640822,0.410881899,0.852993698,0.861629414,0.931928132,0.065697477
4.327224171,7.861772598,1.476700474,8.835038551,3.348436006,-0.690315146,-0.696697901,-1.961422958,0.809599609,0.817064623,0.22916839,0.728787986,0.055263976
0.665334247,4.899968681,2.992627253,9.332634883,4.15135148,-1.688070653,-1.319724392,-1.143556436,0.219727647,0.241586915,0.989717314,0.989025315,0.010571581
6.08522263,4.838399693,5.258662135,1.553072143,4.223052422,-1.910652885,-0.634620642,-1.677778895,0.910923907,0.971863911,0.400846027,0.789062129,0.067374167
6.767581639,6.282489532,7.840758426,9.526831782,3.738486084,-1.828281749,-0.681227234,-1.228977101,0.129743879,0.773388363,0.201650891,0.397718267,0.027768895
1.227470718,8.774273915,7.29781337,6.650043213,3.815109082,-0.721768561,-1.446797569,-1.646542952,0.470746771,0.506205625,0.52765672,0.816484695,0.040158502
2.496925266,8.870855448,1.08139347,1.1921474,3.873615315,-0.582000233,-1.433384888,-1.858230194,0.540614746,0.71950838,0.618676746,0.766102458,-0.025169699
8.844957955,8.248443868,1.623401313,6.645274165,3.657621177,-1.51411376,-0.724969096,-1.41853832,0.729981801,0.454766298,0.419850905,0.398248746,0.031354489
4.929542441,9.941745943,6.380298297,1.561437431,3.20085733,-0.874356216,-1.345472408,-0.981028706,0.055272764,0.884223935,0.979121044,0.651289842,0.034303313
5.960577595,1.356640138,4.061263998,4.898940798,3.656755131,-1.428977871,-0.542783303,-1.684993957,0.758392819,0.112302745,0.617726547,0.908029248,0.061111642
5.874114911,3.258815164,0.843821538,1.573350419,3.452417931,-1.380498763,-0.538072084,-1.533847084,0.895891262,0.789881591,0.361322235,0.975887638,0.0131006
1.572450883,0.736526244,8.48702454,5.153217102,4.458919038,-1.80041706,-1.92339739,-0.735104587,0.488052378,0.556791979,0.22984923,0.791856882,-0.045400145
3.786866676,6.913525317,9.159179498,1.682910256,4.173315408,-1.137561811,-1.282384406,-1.753369191,0.251128027,0.847287866,0.325816582,0.581441322,0.009450427
1.259927862,8.739368751,8.521932411,6.888766727,4.848521393,-1.88919807,-1.024029697,-1.935293626,0.340438614,0.136524464,0.410890285,0.554960859,-0.001913193
6.000266476,2.766942588,6.219542908,7.986384631,3.151824112,-0.718267936,-1.735909714,-0.697646462,0.562570469,0.795338643,0.907268564,0.754412776,0.076327498
6.123929972,2.814169782,7.496176767,3.956885175,3.374875299,-1.17568101,-1.535385269,-0.66380902,0.291557899,0.506117637,0.376059268,0.586728185,0.006344933
1.934197317,9.618969309,9.481962014,6.864461758,4.779107395,-1.53770143,-1.699276982,-1.542128983,0.999025261,0.676859287,0.564010044,0.679032418,0.037350544
8.254805475,7.196505331,6.642446453,8.366603726,3.927851461,-1.037418463,-1.487352524,-1.403080474,0.334032321,0.921507078,0.901161243,0.623502829,0.087946984
3.356676848,8.402549827,5.900146599,6.264345935,4.366916108,-1.591134107,-1.740475475,-1.035306526,0.392380596,0.659499877,0.870543791,0.253091849,0.051089648
7.443515264,5.774574419,7.826295588,7.957977173,4.017103115,-1.673098241,-1.260983657,-1.083021217,0.339994721,0.829995833,0.230794695,0.863056633,0.066873519
2.183861106,3.373340666,8.50287045,8.498276888,3.222574219,-0.951271925,-1.013490539,-1.257811755,0.922609956,0.161802464,0.07895582,0.504848857,-0.024941388
1.707781312,9.724168732,6.589114197,7.923455753,3.764939076,-1.808798493,-0.9536614,-1.002479183,0.509624478,0.221593235,0.668675918,0.992786137,0.044707547
6.337417868,1.818235758,5.523646611,6.431705221,3.681745413,-1.668506159,-0.691690412,-1.321548842,0.993263134,0.860388161,0.440492653,0.654599218,0.061925116
2.394747515,3.494545312,6.804316965,5.016484256,4.123010717,-1.387602178,-1.023865091,-1.711543448,0.205103915,0.742367787,0.80901014,0.578993908,0.048582806
7.418968415,6.961366733,4.841597131,7.031817484,2.980495726,-1.190097076,-0.715793785,-1.074604865,0.54361254,0.577312744,0.201736606,0.636474937,0.054650332
0.537671875,8.871661959,1.816139958,6.292925054,3.605494966,-0.948433698,-1.05968402,-1.597377248,0.128799858,0.396144891,0.255434059,0.409668915,-0.029527646
2.555015748,8.304953766,7.769349388,5.971922524,4.359587547,-1.102041708,-1.259289695,-1.998256143,0.743497012,0.366905147,0.519256535,0.463053152,0.025638147
3.313110763,9.165155487,7.190974491,5.664069112,2.975237376,-1.412888769,-0.897971468,-0.664377139,0.761464491,0.258495837,0.35707217,0.342720629,0.00853849
6.747422456,7.77210363,6.492300193,8.461712945,4.296624193,-1.263647979,-1.636191352,-1.396784863,0.729686052,0.890702508,0.70513406,0.151327722,0.077638757
1.057942017,1.779334163,5.800237372,1.605749546,3.453973386,-0.873392053,-1.973540329,-0.607041003,0.124710186,0.470673924,0.428326864,0.96101728,-0.049625347
5.829092276,5.98149139,8.956107924,6.282245676,2.583703877,-0.515020055,-1.011959449,-1.056724373,0.715382705,0.964197469,0.12980173,0.236936526,0.055876302
2.026352207,9.631628617,6.035110387,5.73894238,3.88334079,-1.527613429,-1.033420146,-1.322307215,0.170140203,0.717803169,0.946529207,0.396172954,0.050191165
2.452980491,6.950304183,3.735913775,3.767246767,4.980447579,-1.911725953,-1.725024358,-1.343697268,0.581769846,0.841621874,0.297482232,0.303087428,0.016917847
1.868342585,2.982125778,4.357914493,3.65408827,3.06648538,-1.081208722,-0.60104928,-1.384227378,0.462477841,0.826473156,0.396602499,0.646947634,0.030196667
6.065797476,4.564747178,9.23967167,2.841522497,3.890566028,-1.249724532,-1.205804666,-1.43503683,0.318481504,0.294786552,0.729059826,0.726553464,0.018963923
1.746940331,7.983825111,9.878974553,8.046468234,3.598322862,-1.040195625,-1.101417592,-1.456709645,0.764845192,0.465924716,0.521995317,0.456091989,0.018238422
7.824803076,2.547868871,8.153895587,5.592460234,3.389590336,-0.903021008,-1.569798545,-0.916770783,0.051411866,0.35455213,0.564145607,0.573493888,0.00777418
5.847764028,1.168860543,8.069151803,9.653914756,5.362496057,-1.738949497,-1.853049945,-1.770496615,0.598119989,0.660742678,0.331064637,0.492926062,0.004865626
5.774636364,3.617521729,2.665450341,9.994829527,2.304023359,-0.645901173,-0.857362525,-0.800759661,0.611767366,0.711653273,0.151415898,0.95713557,0.039706038
8.412054133,1.760674553,3.417081852,1.779844862,2.978585953,-1.481700658,-0.853553524,-0.64333177,0.90356345,0.691173605,0.260453657,0.173341619,-0.014868987
4.160491748,5.346442333,5.245523322,9.659758464,3.143881457,-0.866744847,-0.874445477,-1.402691133,0.48889413,0.917597905,0.087070851,0.345155722,0.026172909
8.082404154,8.361886843,4.668424887,6.114402445,3.904672532,-1.659233411,-1.296520216,-0.948918905,0.206587552,0.549860819,0.527269692,0.77493186,0.051755822
1.518515916,7.273342628,0.833136325,5.878502849,4.291682122,-0.781002804,-1.818111828,-1.692567491,0.624582796,0.832545012,0.068166917,0.090398832,-0.025228065
2.597704945,5.78280588,5.465535951,8.649865681,2.925800872,-0.986008243,-0.936494165,-1.003298464,0.673447858,0.934478931,0.117622766,0.430237369,0.029955385
4.791867246,5.936118819,1.683072297,3.149623789,3.395284908,-0.803888175,-1.730827391,-0.860569343,0.89017038,0.33327661,0.247986963,0.2106739,0.004038063
3.082809427,4.969232296,7.083455559,3.231309424,4.832930521,-1.370663427,-1.490160372,-1.972106722,0.074573826,0.936788294,0.493025052,0.283949275,0.025433083
6.070335505,2.192904552,9.500737731,6.401021559,4.586929757,-1.514914127,-1.842363083,-1.229652548,0.563328478,0.919438366,0.333204199,0.09841947,-0.011953298
3.528409838,6.372994642,9.591144018,9.090742866,3.683183183,-1.875090006,-0.963999946,-0.844093232,0.790930552,0.080163648,0.485227089,0.786567041,0.036640306
9.551206474,7.543157114,8.561757359,8.982953422,3.446992727,-1.296776277,-1.031772729,-1.11844372,0.657222417,0.482301924,0.442635836,0.154630975,0.047403386
5.263280786,7.580549502,4.952158716,9.44938913,4.637764634,-1.067341735,-1.763003387,-1.807419512,0.494640684,0.760684912,0.925284981,0.776446262,0.082135144
4.953728544,3.009772238,0.626422395,9.028120123,3.585076365,-1.052221609,-0.734735959,-1.798118796,0.811386338,0.332495126,0.484351353,0.826442478,0.011886055
3.699982978,3.074133702,2.246929793,2.276657893,2.586050693,-1.40696006,-0.643881307,-0.535209326,0.907623531,0.991250229,0.467569604,0.27282995,0.052956914
7.831993012,6.455699965,1.20451093,6.09172577,4.185503003,-1.400519415,-1.837561372,-0.947422217,0.329696179,0.441997866,0.270148893,0.530302217,0.009180136
5.336409014,0.507845852,8.10433683,8.408435198,2.999292721,-0.65226692,-1.744738501,-0.6022873,0.385145021,0.052275222,0.175425696,0.554378484,-0.001206424
2.455527532,4.567023468,6.875685732,1.469754811,3.438453197,-0.765555961,-0.956517038,-1.716380198,0.64522689,0.305878916,0.396257166,0.452996506,-0.020879234
2.203495155,6.154040797,4.365290246,1.707901746,4.451793463,-1.948132563,-0.82991438,-1.673746521,0.23078558,0.703345249,0.578478791,0.653542857,0.008407659
9.21982563,9.61207945,1.987005771,0.590817909,3.136088211,-0.611636472,-0.946573425,-1.577878313,0.969780792,0.325925586,0.891821219,0.862497038,-0.019478656
6.002986022,2.112889709,6.217020194,6.573809318,3.226682506,-1.099730878,-1.067736156,-1.059215472,0.697003893,0.542864183,0.566757401,0.608037292,0.053669579
3.826588955,5.138051895,8.846262467,3.884548036,2.732280562,-0.602525057,-1.559074195,-0.57068131,0.726188292,0.094006284,0.199063174,0.10800126,-0.040716346
8.48270994,5.629467115,5.307400427,8.938585351,2.512221915,-1.325083215,-0.524427962,-0.662710737,0.397411282,0.80984163,0.670763979,0.682882708,0.071814204
6.502456568,5.35697763,2.120842016,8.159361617,2.070470123,-0.561869486,-0.705503727,-0.80309691,0.977099423,0.613118187,0.932916124,0.869719913,0.074755867
3.481389522,4.94208511,9.975949524,1.712973153,4.559103491,-1.681338966,-1.064684456,-1.813080069,0.83930194,0.667081196,0.902796413,0.338021325,0.026431012
2.823487291,9.63861021,7.806735472,8.073708218,3.484721701,-0.616886881,-1.252439023,-1.615395798,0.695909487,0.16766604,0.678745582,0.822525755,0.047028665
5.152157004,5.831118626,1.106123722,0.764953896,3.144151039,-0.895924093,-1.743306299,-0.504920647,0.952292967,0.992308636,0.482339783,0.460483476,0.035159323
2.920599023,8.399952756,2.958765401,7.36963912,4.728039645,-1.969218836,-1.308150175,-1.450670634,0.415604011,0.626369069,0.241931261,0.7351914,0.03259755
2.118481593,7.121487208,7.051069036,6.03803042,3.740430781,-1.718098702,-1.456903703,-0.565428376,0.234701383,0.128952923,0.865395091,0.861128656,0.049598014
3.161478675,2.272621864,3.463102356,6.400201176,4.666886756,-1.693676179,-1.494277923,-1.478932654,0.447709047,0.917107418,0.88458523,0.594047987,0.048758607
8.19546817,0.546343993,5.248327743,5.067895521,4.341015058,-0.813397294,-1.795121726,-1.732496038,0.110662454,0.969685547,0.83413578,0.457267201,-0.018482637
3.636033945,9.128028083,9.394040223,0.815978479,3.296045482,-1.212806935,-0.733299096,-1.349939451,0.426264009,0.278659165,0.568113981,0.927086347,-0.02595828
0.926462569,5.617567832,9.557578749,7.333007932,3.057046495,-0.533576055,-0.854735407,-1.668735033,0.064049272,0.113625744,0.719134604,0.437885642,0.017368369
5.092587495,0.903726627,2.225537026,7.461737335,4.652794271,-1.500325364,-1.605289874,-1.547179034,0.807599327,0.436134326,0.8098502,0.635786846,0.015656964
6.718083022,3.384898917,3.055168201,0.873235357,2.974015924,-1.080537218,-0.793952002,-1.099526704,0.683013613,0.239271246,0.453245509,0.2038816,-0.020938464
3.123409297,8.496648926,5.962311776,6.162139407,3.088105772,-0.598045634,-1.0877317,-1.402328437,0.272313948,0.663437985,0.314891749,0.719763451,0.043388756
1.887092671,9.526315365,3.604060328,9.984075999,4.484733065,-1.972186106,-1.617864088,-0.89468287,0.709944107,0.388808495,0.254941936,0.798437289,0.008274562
4.295216658,7.101976794,6.286493467,7.304434524,3.129173463,-0.798129807,-1.705388733,-0.625654923,0.065707588,0.252409555,0.478818076,0.299293061,-0.002667147
5.940035825,0.759975352,2.944760783,2.057678235,1.990620895,-0.814081476,-0.542125294,-0.634414126,0.82070394,0.473626729,0.06414173,0.645238197,-0.031597131
9.135849626,5.733357895,8.150603679,4.564423982,3.210266963,-0.854722147,-1.05349396,-1.302050856,0.191352771,0.151701381,0.297920176,0.273538759,-0.023581636
1.58917982,8.942294093,0.749390961,8.741901901,3.557036946,-1.138058172,-0.543555811,-1.875422963,0.493543656,0.977763863,0.414925379,0.486823651,0.01076126
6.938508774,1.616398474,2.558022899,4.995558565,3.45953401,-0.778599096,-1.125202256,-1.555732658,0.441437248,0.606439909,0.22278204,0.114408965,-0.031627712
0.817316764,6.185055124,6.32049089,2.198166005,3.090140477,-0.754448505,-1.382280349,-0.953411623,0.344335569,0.385016774,0.851948605,0.259120166,0.001346316
3.297066149,0.531132563,1.695358952,3.892668655,3.985343238,-0.657731255,-1.660615768,-1.666996215,0.596436915,0.504114822,0.667765198,0.066316756,-0.036864655
5.091277886,7.880019922,1.148269203,5.343303023,2.77574282,-0.684703327,-0.671318337,-1.419721155,0.571571977,0.456895285,0.611206198,0.844650507,0.032613789
7.101210027,3.250570901,2.743863939,0.717401111,3.966254628,-0.709160755,-1.931371086,-1.325722788,0.600039914,0.399322499,0.948180835,0.697698669,-0.02318504
0.842037412,5.659108346,8.114791439,8.970877284,4.493180465,-1.739533207,-1.992395613,-0.761251645,0.05498341,0.509867037,0.296090437,0.059820191,-0.02879266
4.847644365,3.512879818,7.810356572,7.966203392,2.894892959,-0.596086371,-1.273961057,-1.024845531,0.822703187,0.569113828,0.372029651,0.60260916,0.053427074
8.553803352,8.842734418,8.499741908,1.851722532,4.698132848,-1.555538055,-1.264096349,-1.878498443,0.261315262,0.842959491,0.4406331,0.973309277,0.025348471
8.818962494,1.127465892,4.112316042,7.885338042,2.627166468,-0.825134084,-0.85601176,-0.946020624,0.613648317,0.249185556,0.30786474,0.497594289,0.013170923
3.189832822,1.526115054,9.999450008,4.495528133,2.313031332,-1.138385252,-0.531163475,-0.643482605,0.865865252,0.54246667,0.925981643,0.755072495,0.012191567
6.539656648,8.124983741,1.215252948,5.968891324,3.663013384,-1.299434085,-1.79687983,-0.566699469,0.304646816,0.64436252,0.992705376,0.138702876,-0.01947025
4.39943779,0.78227899,1.18440483,7.4651077,5.163994796,-1.52193757,-1.657365457,-1.984691769,0.949062085,0.865784989,0.317220015,0.124380319,-0.027525811
4.324317496,2.07130946,2.781871937,5.12943187,4.279985657,-0.961278682,-1.420106008,-1.898600967,0.136004438,0.826176277,0.230072484,0.806835287,0.000258957
6.439866748,7.676145418,7.323354219,3.798909758,4.620784201,-1.943581965,-1.261781151,-1.415421085,0.356178464,0.120352018,0.876914141,0.515002365,0.038747814
9.221585871,7.736119695,1.103831188,5.651472174,3.311611785,-1.381646589,-1.25025727,-0.679707926,0.12865593,0.944837286,0.100658846,0.657312385,0.038084396
1.03207232,3.324445022,3.588579658,8.292510442,2.793533194,-1.003912873,-1.062793247,-0.726827075,0.396466194,0.065600446,0.350007541,0.540456867,-0.041924727
4.746577067,9.583814761,7.012633948,9.248743613,3.437728345,-1.076986114,-0.914525184,-1.446217047,0.776250537,0.486996214,0.311377545,0.424626159,0.043145101
